Date,RIC,Currency,Price to Earning,0
2025-05-05,TPRO.MI,EUR,58.7359857128683,
2025-05-05,ZAB.WA,PLN,35.2028088330407,
2025-05-06,AIXGn.DE,EUR,14.2675895193539,
2025-05-06,PAFR.L,GBp,14.4145958549358,
2025-05-06,TPE.WA,PLN,11.7272587820218,
2025-05-06,TPRO.MI,EUR,58.0414723682905,
2025-05-06,ZAB.WA,PLN,35.1412116172349,
2025-05-07,AIXGn.DE,EUR,14.5224690462974,
2025-05-07,PAFR.L,GBp,14.9527872212,
2025-05-07,TPE.WA,PLN,12.4022089277497,
2025-05-07,TPRO.MI,EUR,58.6367695207858,
2025-05-07,ZAB.WA,PLN,35.5569928239243,
2025-05-08,AIXGn.DE,EUR,14.7207086783647,
2025-05-08,PAFR.L,GBp,14.6878977891135,
2025-05-08,TPE.WA,PLN,12.6744899524467,
2025-05-08,TPRO.MI,EUR,60.2242285941066,
2025-05-08,ZAB.WA,PLN,35.6031907357787,
2025-05-09,AIXGn.DE,EUR,14.9132843209443,
2025-05-09,PAFR.L,GBp,14.9930393008656,
2025-05-09,TPE.WA,PLN,12.7243442245743,
2025-05-09,TPRO.MI,EUR,60.5714852663955,
2025-05-09,ZAB.WA,PLN,36.511749668915,
2025-05-12,AIXGn.DE,EUR,15.4513633222697,
2025-05-12,PAFR.L,GBp,13.8753901909504,
2025-05-12,TPE.WA,PLN,12.8048780487805,
2025-05-12,TPRO.MI,EUR,67.2685782319675,
2025-05-12,ZAB.WA,PLN,36.0035726385167,
2025-05-13,AIXGn.DE,EUR,15.5476511435595,
2025-05-13,PAFR.L,GBp,13.7285661068167,
2025-05-13,TPE.WA,PLN,13.6178861788618,
2025-05-13,TPRO.MI,EUR,68.5583887290406,
2025-05-13,ZAB.WA,PLN,36.9354838709677,
2025-05-14,AIXGn.DE,EUR,15.400387416881,
2025-05-14,PAFR.L,GBp,13.262082942747,
2025-05-14,TPE.WA,PLN,13.3877895382727,
2025-05-14,TPRO.MI,EUR,71.3364421073519,
2025-05-14,ZAB.WA,PLN,35.5,
2025-05-15,AIXGn.DE,EUR,14.9585962368454,
2025-05-15,PAFR.L,GBp,13.9619880962316,
2025-05-15,TPE.WA,PLN,13.192207393772,
2025-05-15,TPRO.MI,EUR,72.5270364123425,
2025-05-15,ZAB.WA,PLN,36.3870967741935,
2025-05-16,AIXGn.DE,EUR,14.4375092039829,
2025-05-16,PAFR.L,GBp,13.154796791682,
2025-05-16,TPE.WA,PLN,13.8326430434116,
2025-05-16,TPRO.MI,EUR,72.1301716440123,
2025-05-16,ZAB.WA,PLN,36.1290322580645,
2025-05-19,AIXGn.DE,EUR,14.0976698347248,
2025-05-19,PAFR.L,GBp,13.5716267979273,
2025-05-19,TPE.WA,PLN,14.0397300199417,
2025-05-19,TPRO.MI,EUR,70.443496378609,
2025-05-19,ZAB.WA,PLN,35.8064516129032,
2025-05-20,AIXGn.DE,EUR,14.4601651619335,
2025-05-20,PAFR.L,GBp,13.7748538597113,
2025-05-20,TPE.WA,PLN,14.1931277803344,
2025-05-20,TPRO.MI,EUR,70.4931044746503,
2025-05-20,ZAB.WA,PLN,35.5161290322581,
2025-05-21,AIXGn.DE,EUR,14.1996216455022,
2025-05-21,PAFR.L,GBp,13.9058871660284,
2025-05-21,TPE.WA,PLN,14.200797668354,
2025-05-21,TPRO.MI,EUR,70.1458478023613,
2025-05-21,ZAB.WA,PLN,36.8225806451613,
2025-05-22,AIXGn.DE,EUR,14.0806778662619,
2025-05-22,PAFR.L,GBp,13.9493717101283,
2025-05-22,TPE.WA,PLN,10.3963133640553,
2025-05-22,TPRO.MI,EUR,70.1458478023613,
2025-05-22,ZAB.WA,PLN,36.5161290322581,
2025-05-23,AIXGn.DE,EUR,13.8937662131699,
2025-05-23,PAFR.L,GBp,14.6418058482883,
2025-05-23,TPE.WA,PLN,10.1382488479263,
2025-05-23,TPRO.MI,EUR,67.8142672884215,
2025-05-23,ZAB.WA,PLN,36.8387096774193,
2025-05-26,AIXGn.DE,EUR,14.0297019608732,
2025-05-26,TPE.WA,PLN,10.3254165189649,
2025-05-26,TPRO.MI,EUR,69.5505506498661,
2025-05-26,ZAB.WA,PLN,38.0322580645161,
2025-05-27,AIXGn.DE,EUR,14.1939576560146,
2025-05-27,PAFR.L,GBp,13.7504380202031,
2025-05-27,TPE.WA,PLN,10.3821339950372,
2025-05-27,TPRO.MI,EUR,69.9474154181963,
2025-05-27,ZAB.WA,PLN,37.9677419354839,
2025-05-28,AIXGn.DE,EUR,14.0183739818979,
2025-05-28,PAFR.L,GBp,13.7799192991831,
2025-05-28,TPE.WA,PLN,10.5636299184686,
2025-05-28,TPRO.MI,EUR,67.7646591923802,
2025-05-28,ZAB.WA,PLN,37.8709677419355,
2025-05-29,AIXGn.DE,EUR,14.1429817506259,
2025-05-29,PAFR.L,GBp,14.0852913376176,
2025-05-29,TPE.WA,PLN,10.2913860333215,
2025-05-29,TPRO.MI,EUR,68.3599563448755,
2025-05-29,ZAB.WA,PLN,37.0967741935484,
2025-05-30,AIXGn.DE,EUR,13.7748224339296,
2025-05-30,PAFR.L,GBp,14.116821494848,
2025-05-30,TPE.WA,PLN,9.7468982630273,
2025-05-30,TPRO.MI,EUR,68.2111320567517,
2025-05-30,ZAB.WA,PLN,36.4677419354839,
2025-06-02,AIXGn.DE,EUR,13.4349830646714,
2025-06-02,PAFR.L,GBp,14.6165163877348,
2025-06-02,TPE.WA,PLN,9.99645515774548,
2025-06-02,TPRO.MI,EUR,67.6158349042564,
2025-06-02,ZAB.WA,PLN,35.7096774193548,
2025-06-03,AIXGn.DE,EUR,13.8314623288059,
2025-06-03,PAFR.L,GBp,14.6955086928781,
2025-06-03,TPE.WA,PLN,9.92555831265509,
2025-06-03,TPRO.MI,EUR,71.4356582994345,
2025-06-03,ZAB.WA,PLN,35.5483870967742,
2025-06-04,AIXGn.DE,EUR,14.233605582428,
2025-06-04,PAFR.L,GBp,14.9241922205036,
2025-06-04,TPE.WA,PLN,10.0304856433889,
2025-06-04,TPRO.MI,EUR,72.7750768925489,
2025-06-04,ZAB.WA,PLN,35.4838709677419,
2025-06-05,AIXGn.DE,EUR,14.3468853721807,
2025-06-05,PAFR.L,GBp,15.1522800925411,
2025-06-05,TPE.WA,PLN,9.93406593406593,
2025-06-05,TPRO.MI,EUR,74.6601845421173,
2025-06-05,ZAB.WA,PLN,35.6774193548387,
2025-06-06,AIXGn.DE,EUR,14.2392695719157,
2025-06-06,PAFR.L,GBp,14.2278055435698,
2025-06-06,TPE.WA,PLN,9.86033321517192,
2025-06-06,TPRO.MI,EUR,74.4617521579522,
2025-06-06,ZAB.WA,PLN,35.6935483870968,
2025-06-09,AIXGn.DE,EUR,14.482821119884,
2025-06-09,PAFR.L,GBp,14.6077225777846,
2025-06-09,TPE.WA,PLN,10.0475008862106,
2025-06-09,TPRO.MI,EUR,75.6027383669015,
2025-06-09,ZAB.WA,PLN,35.8709677419355,
2025-06-10,AIXGn.DE,EUR,14.8113325101669,
2025-06-10,PAFR.L,GBp,14.5047542660566,
2025-06-10,TPE.WA,PLN,10.4303438496987,
2025-06-10,TPRO.MI,EUR,74.610576446076,
2025-06-10,ZAB.WA,PLN,34.9838709677419,
2025-06-11,AIXGn.DE,EUR,15.8988184917929,
2025-06-11,PAFR.L,GBp,14.4206591226912,
2025-06-11,TPE.WA,PLN,10.634526763559,
2025-06-11,TPRO.MI,EUR,70.2946720904852,
2025-06-11,ZAB.WA,PLN,35.3225806451613,
2025-06-12,AIXGn.DE,EUR,15.3777314589304,
2025-06-12,PAFR.L,GBp,14.7207127101427,
2025-06-12,TPE.WA,PLN,10.5182559376108,
2025-06-12,TPRO.MI,EUR,70.6419287627741,
2025-06-12,ZAB.WA,PLN,34.6129032258064,
2025-06-13,AIXGn.DE,EUR,15.0209001212094,
2025-06-13,PAFR.L,GBp,14.8715076416759,
2025-06-13,TPE.WA,PLN,10.3367600141794,
2025-06-13,TPRO.MI,EUR,69.897807322155,
2025-06-13,ZAB.WA,PLN,34.6935483870968,
2025-06-16,AIXGn.DE,EUR,15.6779229017751,
2025-06-16,PAFR.L,GBp,14.6368706057327,
2025-06-16,TPE.WA,PLN,10.5154200638072,
2025-06-16,TPRO.MI,EUR,72.7254687965076,
2025-06-16,ZAB.WA,PLN,34.9838709677419,
2025-06-17,AIXGn.DE,EUR,16.114050092323,
2025-06-17,PAFR.L,GBp,14.657430765884,
2025-06-17,TPE.WA,PLN,11.0882665721375,
2025-06-17,TPRO.MI,EUR,73.7672388133743,
2025-06-17,ZAB.WA,PLN,34.9032258064516,
2025-06-18,AIXGn.DE,EUR,15.9101464707682,
2025-06-18,PAFR.L,GBp,14.9240220164638,
2025-06-18,TPE.WA,PLN,11.6270825948245,
2025-06-18,TPRO.MI,EUR,73.6184145252505,
2025-06-18,ZAB.WA,PLN,35.0,
2025-06-19,AIXGn.DE,EUR,15.4343713538068,
2025-06-19,PAFR.L,GBp,15.0841347785544,
2025-06-19,TPRO.MI,EUR,71.0884016271456,
2025-06-20,AIXGn.DE,EUR,15.6892508807504,
2025-06-20,PAFR.L,GBp,14.8520240044621,
2025-06-20,TPE.WA,PLN,11.2555831265509,
2025-06-20,TPRO.MI,EUR,70.2450639944439,
2025-06-20,ZAB.WA,PLN,35.1290322580645,
2025-06-23,AIXGn.DE,EUR,16.0007703025703,
2025-06-23,PAFR.L,GBp,15.2691504782613,
2025-06-23,TPE.WA,PLN,11.4399149237859,
2025-06-23,TPRO.MI,EUR,72.5766445083838,
2025-06-23,ZAB.WA,PLN,34.0322580645161,
2025-06-24,AIXGn.DE,EUR,17.03161638932,
2025-06-24,PAFR.L,GBp,14.4796613839378,
2025-06-24,TPE.WA,PLN,11.5732009925558,
2025-06-24,TPRO.MI,EUR,75.15626550253,
2025-06-24,ZAB.WA,PLN,34.6290322580645,
2025-06-25,AIXGn.DE,EUR,16.8786886731538,
2025-06-25,PAFR.L,GBp,14.6555659103003,
2025-06-25,TPE.WA,PLN,11.5902162353775,
2025-06-25,TPRO.MI,EUR,74.2137116777458,
2025-06-25,ZAB.WA,PLN,35.0806451612903,
2025-06-26,AIXGn.DE,EUR,17.5017275167937,
2025-06-26,PAFR.L,GBp,14.599912796274,
2025-06-26,TPE.WA,PLN,11.785891527827,
2025-06-26,TPRO.MI,EUR,73.6680226212918,
2025-06-26,ZAB.WA,PLN,35.8225806451613,
2025-06-27,AIXGn.DE,EUR,17.86988683349,
2025-06-27,PAFR.L,GBp,13.8102411174376,
2025-06-27,TPE.WA,PLN,11.7008153137185,
2025-06-27,TPRO.MI,EUR,73.9656711975394,
2025-06-27,ZAB.WA,PLN,35.8064516129032,
2025-06-30,AIXGn.DE,EUR,17.6603192224475,
2025-06-30,PAFR.L,GBp,14.2178626494986,
2025-06-30,TPE.WA,PLN,11.9276852180078,
2025-06-30,TPRO.MI,EUR,73.6184145252505,
2025-06-30,ZAB.WA,PLN,34.9032258064516,
2025-07-01,AIXGn.DE,EUR,17.7509430542497,
2025-07-01,PAFR.L,GBp,14.6189769262964,
2025-07-01,TPE.WA,PLN,12.0411201701524,
2025-07-01,TPRO.MI,EUR,71.4852663954757,
2025-07-01,ZAB.WA,PLN,35.3064516129032,
2025-07-02,AIXGn.DE,EUR,18.3739818978896,
2025-07-02,PAFR.L,GBp,14.534015173049,
2025-07-02,TPE.WA,PLN,11.7546969159872,
2025-07-02,TPRO.MI,EUR,72.9239011806727,
2025-07-02,ZAB.WA,PLN,34.8225806451613,
2025-07-03,AIXGn.DE,EUR,18.7931171199746,
2025-07-03,PAFR.L,GBp,15.1380654437785,
2025-07-03,TPE.WA,PLN,12.0921658986175,
2025-07-03,TPRO.MI,EUR,72.3286040281774,
2025-07-03,ZAB.WA,PLN,35.1290322580645,
2025-07-04,AIXGn.DE,EUR,18.6118694563703,
2025-07-04,PAFR.L,GBp,15.1071714326688,
2025-07-04,TPE.WA,PLN,12.0127614321163,
2025-07-04,TPRO.MI,EUR,71.8821311638059,
2025-07-04,ZAB.WA,PLN,35.3064516129032,
2025-07-07,AIXGn.DE,EUR,18.0964464129955,
2025-07-07,PAFR.L,GBp,15.3253797382139,
2025-07-07,TPE.WA,PLN,12.4579936192839,
2025-07-07,TPRO.MI,EUR,72.4278202202599,
2025-07-07,ZAB.WA,PLN,34.9354838709677,
2025-07-08,AIXGn.DE,EUR,18.2946860450627,
2025-07-08,PAFR.L,GBp,15.4017832295295,
2025-07-08,TPE.WA,PLN,12.0524636653669,
2025-07-08,TPRO.MI,EUR,72.3782121242186,
2025-07-08,ZAB.WA,PLN,33.3387096774194,
2025-07-09,AIXGn.DE,EUR,18.1134383814584,
2025-07-09,PAFR.L,GBp,14.987986782717,
2025-07-09,TPE.WA,PLN,12.2651542006381,
2025-07-09,TPRO.MI,EUR,72.7254687965076,
2025-07-09,ZAB.WA,PLN,34.1935483870968,
2025-07-10,AIXGn.DE,EUR,18.4023018453278,
2025-07-10,PAFR.L,GBp,14.9889006576331,
2025-07-10,TPE.WA,PLN,12.2084367245658,
2025-07-10,TPRO.MI,EUR,75.15626550253,
2025-07-10,ZAB.WA,PLN,33.6129032258064,
2025-07-11,AIXGn.DE,EUR,17.8472308755395,
2025-07-11,PAFR.L,GBp,15.5486542746641,
2025-07-11,TPE.WA,PLN,12.3473945409429,
2025-07-11,TPRO.MI,EUR,74.610576446076,
2025-07-11,ZAB.WA,PLN,33.3064516129032,
2025-07-14,AIXGn.DE,EUR,17.7679350227126,
2025-07-14,PAFR.L,GBp,15.5873105837538,
2025-07-14,TPE.WA,PLN,12.5430698333924,
2025-07-14,TPRO.MI,EUR,73.7672388133743,
2025-07-14,ZAB.WA,PLN,34.1774193548387,
2025-07-15,AIXGn.DE,EUR,18.1417583288965,
2025-07-15,PAFR.L,GBp,15.5013536193735,
2025-07-15,TPE.WA,PLN,12.509039347749,
2025-07-15,TPRO.MI,EUR,74.6601845421173,
2025-07-15,ZAB.WA,PLN,34.0322580645161,
2025-07-16,AIXGn.DE,EUR,17.8755508229777,
2025-07-16,PAFR.L,GBp,15.5196647363666,
2025-07-16,TPE.WA,PLN,12.6451612903226,
2025-07-16,TPRO.MI,EUR,75.701954558984,
2025-07-16,ZAB.WA,PLN,33.4516129032258,
2025-07-17,AIXGn.DE,EUR,18.7931171199746,
2025-07-17,PAFR.L,GBp,15.3610056263872,
2025-07-17,TPE.WA,PLN,12.61963842609,
2025-07-17,TPRO.MI,EUR,77.8847107848,
2025-07-17,ZAB.WA,PLN,33.2258064516129,
2025-07-18,AIXGn.DE,EUR,18.4872616876423,
2025-07-18,PAFR.L,GBp,16.2278821738671,
2025-07-18,TPE.WA,PLN,12.435306628855,
2025-07-18,TPRO.MI,EUR,78.7280484175017,
2025-07-18,ZAB.WA,PLN,34.1129032258064,
2025-07-21,AIXGn.DE,EUR,18.3853098768649,
2025-07-21,PAFR.L,GBp,16.4212303188655,
2025-07-21,TPE.WA,PLN,12.4636653668912,
2025-07-21,TPRO.MI,EUR,75.3050897906538,
2025-07-21,ZAB.WA,PLN,33.8709677419355,
2025-07-22,AIXGn.DE,EUR,17.7679350227126,
2025-07-22,PAFR.L,GBp,16.8372381444789,
2025-07-22,TPE.WA,PLN,12.2197802197802,
2025-07-22,TPRO.MI,EUR,73.519198333168,
2025-07-22,ZAB.WA,PLN,34.0,
2025-07-23,AIXGn.DE,EUR,17.2751679372883,
2025-07-23,PAFR.L,GBp,17.3014462822883,
2025-07-23,TPE.WA,PLN,12.545905707196,
2025-07-23,TPRO.MI,EUR,72.4278202202599,
2025-07-23,ZAB.WA,PLN,34.2741935483871,
2025-07-24,AIXGn.DE,EUR,17.4450876219174,
2025-07-24,PAFR.L,GBp,16.9052934432605,
2025-07-24,TPE.WA,PLN,12.4126196384261,
2025-07-24,TPRO.MI,EUR,73.1719416608791,
2025-07-24,ZAB.WA,PLN,34.1129032258064,
2025-07-25,AIXGn.DE,EUR,17.4337596429421,
2025-07-25,PAFR.L,GBp,16.8418993330979,
2025-07-25,TPE.WA,PLN,12.3417227933357,
2025-07-25,TPRO.MI,EUR,71.7829149717234,
2025-07-25,ZAB.WA,PLN,34.3548387096774,
2025-07-28,AIXGn.DE,EUR,17.86988683349,
2025-07-28,PAFR.L,GBp,16.350047839152,
2025-07-28,TPE.WA,PLN,11.9475363346331,
2025-07-28,TPRO.MI,EUR,72.2293878360948,
2025-07-28,ZAB.WA,PLN,33.5322580645161,
2025-07-29,AIXGn.DE,EUR,17.0542723472705,
2025-07-29,PAFR.L,GBp,16.4923470888026,
2025-07-29,TPE.WA,PLN,11.9106699751861,
2025-07-29,TPRO.MI,EUR,73.1719416608791,
2025-07-29,ZAB.WA,PLN,33.9516129032258,
2025-07-30,AIXGn.DE,EUR,17.0769283052211,
2025-07-30,PAFR.L,GBp,16.1432159993179,
2025-07-30,TPE.WA,PLN,11.9730591988657,
2025-07-30,TPRO.MI,EUR,73.2215497569203,
2025-07-30,ZAB.WA,PLN,34.1612903225806,
2025-07-31,AIXGn.DE,EUR,16.8390407467404,
2025-07-31,PAFR.L,GBp,15.8973746295609,
2025-07-31,TPE.WA,PLN,11.822757887274,
2025-07-31,TPRO.MI,EUR,71.4852663954757,
2025-07-31,ZAB.WA,PLN,33.4677419354839,
2025-08-01,AIXGn.DE,EUR,14.9828100169303,
2025-08-01,PAFR.L,GBp,16.6762744543029,
2025-08-01,TPE.WA,PLN,11.6355902162354,
2025-08-01,TPRO.MI,EUR,70.2450639944439,
2025-08-01,ZAB.WA,PLN,32.3548387096774,
2025-08-04,AIXGn.DE,EUR,14.5777288448955,
2025-08-04,PAFR.L,GBp,17.6445835955824,
2025-08-04,TPE.WA,PLN,11.4285714285714,
2025-08-04,TPRO.MI,EUR,70.3442801865264,
2025-08-04,ZAB.WA,PLN,32.2903225806452,
2025-08-05,AIXGn.DE,EUR,13.9908804802809,
2025-08-05,PAFR.L,GBp,18.087030977029,
2025-08-05,TPE.WA,PLN,11.490960652251,
2025-08-05,TPRO.MI,EUR,68.9552534973708,
2025-08-05,ZAB.WA,PLN,32.258064516129,
2025-08-06,AIXGn.DE,EUR,13.4767389926982,
2025-08-06,PAFR.L,GBp,18.4353589313913,
2025-08-06,TPE.WA,PLN,11.8255937610776,
2025-08-06,TPRO.MI,EUR,68.459172536958,
2025-08-06,ZAB.WA,PLN,31.7906384473522,
2025-08-07,AIXGn.DE,EUR,13.7883398942634,
2025-08-07,PAFR.L,GBp,18.7669658732398,
2025-08-07,TPE.WA,PLN,11.6582772066643,
2025-08-07,TPRO.MI,EUR,61.5140390911797,
2025-08-07,ZAB.WA,PLN,31.9077310383186,
2025-08-08,AIXGn.DE,EUR,14.1570676277823,
2025-08-08,PAFR.L,GBp,19.0215471368623,
2025-08-08,TPE.WA,PLN,11.5703651187522,
2025-08-08,TPRO.MI,EUR,63.9944438932434,
2025-08-08,ZAB.WA,PLN,32.083369924768,
2025-08-11,AIXGn.DE,EUR,14.0739740540316,
2025-08-11,PAFR.L,GBp,18.7488216084539,
2025-08-11,TPE.WA,PLN,11.9135058489897,
2025-08-11,TPRO.MI,EUR,58.1966453526087,
2025-08-11,ZAB.WA,PLN,31.9077310383186,
2025-08-12,AIXGn.DE,EUR,14.3284481236432,
2025-08-12,PAFR.L,GBp,19.0254139769755,
2025-08-12,TPE.WA,PLN,12.4126196384261,
2025-08-12,TPRO.MI,EUR,59.5866926142155,
2025-08-12,ZAB.WA,PLN,31.7613652996107,
2025-08-13,AIXGn.DE,EUR,14.2453545498925,
2025-08-13,PAFR.L,GBp,18.953960415437,
2025-08-13,TPE.WA,PLN,11.7915632754342,
2025-08-13,TPRO.MI,EUR,58.659994439811,
2025-08-13,ZAB.WA,PLN,31.7613652996107,
2025-08-14,AIXGn.DE,EUR,14.0843607507504,
2025-08-14,PAFR.L,GBp,18.770183918652,
2025-08-14,TPE.WA,PLN,11.6781283232896,
2025-08-14,TPRO.MI,EUR,59.5866926142155,
2025-08-14,ZAB.WA,PLN,32.0248236292849,
2025-08-15,AIXGn.DE,EUR,13.7779531975446,
2025-08-15,PAFR.L,GBp,19.0738975689689,
2025-08-18,AIXGn.DE,EUR,13.5961860049648,
2025-08-18,PAFR.L,GBp,18.6687787624657,
2025-08-18,TPE.WA,PLN,12.0864941510103,
2025-08-18,TPRO.MI,EUR,59.4013529793346,
2025-08-18,ZAB.WA,PLN,31.7174555779983,
2025-08-19,AIXGn.DE,EUR,13.6325394434808,
2025-08-19,PAFR.L,GBp,18.4384663700583,
2025-08-19,TPE.WA,PLN,12.3842609003899,
2025-08-19,TPRO.MI,EUR,60.0963766101381,
2025-08-19,ZAB.WA,PLN,32.0980064986388,
2025-08-20,AIXGn.DE,EUR,13.3365185869938,
2025-08-20,PAFR.L,GBp,18.8196424408627,
2025-08-20,TPE.WA,PLN,12.2793335696561,
2025-08-20,TPRO.MI,EUR,60.281716245019,
2025-08-20,ZAB.WA,PLN,31.6149995609028,
2025-08-21,AIXGn.DE,EUR,13.2949718001184,
2025-08-21,PAFR.L,GBp,18.967721714473,
2025-08-21,TPE.WA,PLN,12.3076923076923,
2025-08-21,TPRO.MI,EUR,59.9110369752572,
2025-08-21,ZAB.WA,PLN,32.0540967770264,
2025-08-22,AIXGn.DE,EUR,13.6533128369185,
2025-08-22,PAFR.L,GBp,19.3082844725108,
2025-08-22,TPE.WA,PLN,11.9475363346331,
2025-08-22,TPRO.MI,EUR,61.4400889630247,
2025-08-22,ZAB.WA,PLN,32.6102865841164,
2025-08-25,AIXGn.DE,EUR,13.7312130623098,
2025-08-25,TPE.WA,PLN,12.2169443459766,
2025-08-25,TPRO.MI,EUR,62.6447965897507,
2025-08-25,ZAB.WA,PLN,32.6834694534703,
2025-08-26,AIXGn.DE,EUR,13.4819323410576,
2025-08-26,PAFR.L,GBp,19.3094303450828,
2025-08-26,TPE.WA,PLN,12.3644097837646,
2025-08-26,TPRO.MI,EUR,63.108145676953,
2025-08-26,ZAB.WA,PLN,32.9762009308861,
2025-08-27,AIXGn.DE,EUR,13.3624853287909,
2025-08-27,PAFR.L,GBp,18.9976956864134,
2025-08-27,TPE.WA,PLN,12.080822403403,
2025-08-27,TPRO.MI,EUR,62.6447965897507,
2025-08-27,ZAB.WA,PLN,32.4492842715377,
2025-08-28,AIXGn.DE,EUR,13.3728720255097,
2025-08-28,PAFR.L,GBp,18.896692917292,
2025-08-28,TPE.WA,PLN,12.6508330379298,
2025-08-28,TPRO.MI,EUR,63.7568343990362,
2025-08-28,ZAB.WA,PLN,32.2004625157343,
2025-08-29,AIXGn.DE,EUR,13.0197243370691,
2025-08-29,PAFR.L,GBp,19.311726286152,
2025-08-29,TPE.WA,PLN,11.9758950726693,
2025-08-29,TPRO.MI,EUR,62.6447965897507,
2025-08-29,ZAB.WA,PLN,31.9077310383186,
2025-09-01,AIXGn.DE,EUR,12.8898906280836,
2025-09-01,PAFR.L,GBp,20.3497121945415,
2025-09-01,TPE.WA,PLN,11.2017015242822,
2025-09-01,TPRO.MI,EUR,63.5714947641553,
2025-09-01,ZAB.WA,PLN,31.6735458563859,
2025-09-02,AIXGn.DE,EUR,12.3290090052661,
2025-09-02,PAFR.L,GBp,20.3031740864177,
2025-09-02,TPE.WA,PLN,11.1931939028713,
2025-09-02,TPRO.MI,EUR,60.6060606060606,
2025-09-02,ZAB.WA,PLN,31.8491847428354,
2025-09-03,AIXGn.DE,EUR,12.3965225339385,
2025-09-03,PAFR.L,GBp,21.3873823333839,
2025-09-03,TPE.WA,PLN,11.4966323998582,
2025-09-03,TPRO.MI,EUR,60.2353813362988,
2025-09-03,ZAB.WA,PLN,31.6589092825152,
2025-09-04,AIXGn.DE,EUR,12.4588427142516,
2025-09-04,PAFR.L,GBp,20.8226917219398,
2025-09-04,TPE.WA,PLN,12.1942573555477,
2025-09-04,TPRO.MI,EUR,60.6987304235011,
2025-09-04,ZAB.WA,PLN,32.2004625157343,
2025-09-05,AIXGn.DE,EUR,12.6873500420661,
2025-09-05,PAFR.L,GBp,21.5778626215668,
2025-09-05,TPE.WA,PLN,13.3144275079759,
2025-09-05,TPRO.MI,EUR,62.3204522287091,
2025-09-05,ZAB.WA,PLN,31.878457890577,
2025-09-08,AIXGn.DE,EUR,12.8691172346459,
2025-09-08,PAFR.L,GBp,23.0160148465371,
2025-09-08,TPE.WA,PLN,13.2605459057072,
2025-09-08,TPRO.MI,EUR,63.4788249467148,
2025-09-08,ZAB.WA,PLN,32.156552794122,
2025-09-09,AIXGn.DE,EUR,12.8223770994111,
2025-09-09,PAFR.L,GBp,23.5345160165189,
2025-09-09,TPE.WA,PLN,12.4778447359093,
2025-09-09,TPRO.MI,EUR,63.4788249467148,
2025-09-09,ZAB.WA,PLN,32.1126430725096,
2025-09-10,AIXGn.DE,EUR,12.6250298617531,
2025-09-10,PAFR.L,GBp,24.0945128237228,
2025-09-10,TPE.WA,PLN,12.8323289613612,
2025-09-10,TPRO.MI,EUR,64.1275136687981,
2025-09-10,ZAB.WA,PLN,31.7467287257399,
2025-09-11,AIXGn.DE,,12.5886764232371,
2025-09-11,TPRO.MI,,64.2665183949588,
2025-09-11,ZAB.WA,,31.7613652996107,
2025-09-11,AIXGn.DE,EUR,12.5886764232371,
2025-09-11,PAFR.L,GBp,14.3031093947546,
2025-09-11,TPE.WA,PLN,12.900389932648,
2025-09-11,TPRO.MI,EUR,64.2665183949588,
2025-09-11,ZAB.WA,PLN,31.7613652996107,
2025-09-12,AIXGn.DE,EUR,,
2025-09-12,PAFR.L,GBp,14.4173071196482,
2025-09-12,TPE.WA,PLN,12.7699397376817,
2025-09-12,TPRO.MI,EUR,,
2025-09-12,ZAB.WA,PLN,,
2025-09-15,AIXGn.DE,EUR,12.8327637961299,
2025-09-15,PAFR.L,GBp,14.9293184095735,
2025-09-15,TPE.WA,PLN,12.9797943991492,
2025-09-15,TPRO.MI,EUR,69.3170234454638,
2025-09-15,ZAB.WA,PLN,31.7613652996107,
2025-09-16,AIXGn.DE,EUR,12.8535371895676,
2025-09-16,PAFR.L,GBp,15.5885309428758,
2025-09-16,TPE.WA,PLN,12.6990428925913,
2025-09-16,TPRO.MI,EUR,70.5217310721898,
2025-09-16,ZAB.WA,PLN,31.2051754925207,
2025-09-17,AIXGn.DE,EUR,13.253425013243,
2025-09-17,PAFR.L,GBp,15.7892985667156,
2025-09-17,TPE.WA,PLN,4.43170099851606,
2025-09-17,TPRO.MI,EUR,68.946344175702,
2025-09-17,ZAB.WA,PLN,31.1612657709083,
2025-09-18,AIXGn.DE,EUR,14.4427017875505,
2025-09-18,PAFR.L,GBp,15.2201598936768,
2025-09-18,TPE.WA,PLN,4.30694936995397,
2025-09-18,TPRO.MI,EUR,78.7693448243907,
2025-09-18,ZAB.WA,PLN,31.8638213167062,
2025-09-19,AIXGn.DE,EUR,14.1986144146577,
2025-09-19,PAFR.L,GBp,15.8281515821344,
2025-09-19,TPE.WA,PLN,4.24356749415227,
2025-09-19,TPRO.MI,EUR,77.1012881104624,
2025-09-19,ZAB.WA,PLN,32.2297356634759,
2025-09-22,AIXGn.DE,EUR,15.0503235456028,
2025-09-22,PAFR.L,GBp,16.18086979995,
2025-09-22,TPE.WA,PLN,4.05040368218517,
2025-09-22,TPRO.MI,EUR,81.2714298952831,
2025-09-22,ZAB.WA,PLN,31.9809139076725,
2025-09-23,AIXGn.DE,EUR,15.7098787872493,
2025-09-23,PAFR.L,GBp,16.5662184810418,
2025-09-23,TPE.WA,PLN,4.14597952664806,
2025-09-23,TPRO.MI,EUR,81.8737837086461,
2025-09-23,ZAB.WA,PLN,32.1419162202512,
2025-09-24,AIXGn.DE,EUR,16.3330805903798,
2025-09-24,PAFR.L,GBp,16.3592598944555,
2025-09-24,TPE.WA,PLN,4.2586584169622,
